time,S,RAMB,RCAS,A,B,E
206.0,147.91051099068778,0.0,17090128.04375566,0.0,1.0,0.0
207.0,145.66613637165995,0.0,18905726.038847294,0.0,1.0,0.0
208.0,143.34145007560582,0.0,20842024.160007942,0.0,1.0,0.0
209.0,140.93436477958602,0.0,22892372.323382467,0.0,1.0,0.0
210.0,138.44386505989922,0.0,25047158.147664484,0.0,1.0,0.0
211.0,135.8701546666673,1.0,27293807.876880683,0.0,1.0,0.0
212.0,133.21477198300278,1.0,29616947.402235564,0.0,1.0,0.0
213.0,130.48066348143283,0.0,31998727.151858844,0.0,1.0,0.0
214.0,127.67220565760014,0.0,34419319.7326496,0.0,1.0,0.0
215.0,124.795169684312,0.0,36857539.9597467,0.0,1.0,0.0
216.0,121.85662770282035,1.0,39291581.9437443,0.0,1.0,0.0
217.0,118.86480326554215,0.0,41699789.074849494,0.0,1.0,0.0
218.0,115.82887630808783,1.0,44061411.46701923,0.0,1.0,0.0
219.0,112.75874984339353,0.0,46357311.04100943,0.0,1.0,0.0
220.0,109.66479643268356,1.0,48570534.81053236,0.0,1.0,0.0
221.0,106.55759894865986,0.0,50686746.25736983,0.0,1.0,0.0
222.0,103.4476975917391,1.0,52694495.2894913,0.0,1.0,0.0
223.0,100.34536045566182,1.0,54585308.96603162,0.0,1.0,0.0
224.0,97.26038217163756,0.0,56353638.08397354,0.0,1.0,0.0
225.0,94.20192161387956,0.0,57996678.90345233,0.0,1.0,0.0
226.0,91.17837799696507,0.0,59514093.195528716,0.0,1.0,0.0
227.0,88.19730720148391,0.0,60907671.54102348,0.0,1.0,0.0
228.0,85.26537551223244,1.0,62180960.39386231,0.0,1.0,0.0
229.0,82.38834580472859,1.0,63338892.28293562,0.0,1.0,0.0
230.0,79.57108931138262,1.0,64387432.56284488,0.0,1.0,0.0
231.0,76.81762154761388,1.0,65333249.154524855,0.0,1.0,0.0
232.0,74.13115275343466,1.0,66183432.15181578,0.0,1.0,0.0
233.0,71.51414963460641,1.0,66945259.593820594,0.0,1.0,0.0
234.0,68.9684030798378,0.0,67625995.14869183,0.0,1.0,0.0
235.0,66.49509900910206,0.0,68232744.58560804,0.0,1.0,0.0
236.0,64.09488933312441,1.0,68772339.19918591,0.0,1.0,0.0
237.0,61.7679600521089,0.0,69251257.86256702,0.0,1.0,0.0
238.0,59.51409573948589,0.0,69675570.9006274,0.0,1.0,0.0
239.0,5.733273996352991,0.0,7005091.603036987,0.0,1.0,0.0
240.0,5.67163635704155,0.0,7901294.26190714,0.0,1.0,0.0
241.0,5.60840775293401,0.0,8896645.794949299,0.0,1.0,0.0
242.0,5.543414585049651,0.0,9998062.837970586,0.0,1.0,0.0
243.0,5.47648039991053,0.0,11211906.510439413,0.0,1.0,0.0
244.0,5.407429136809797,0.0,12543677.501422107,0.0,1.0,0.0
245.0,5.336089071039805,0.0,13997676.455720175,0.0,1.0,0.0
246.0,5.2622974840999825,0.0,15576633.598626127,0.0,1.0,0.0
247.0,5.1859059366774085,0.0,17281340.50800703,0.0,1.0,0.0
248.0,5.106786357705985,0.0,19110286.766313862,0.0,1.0,0.0
249.0,5.024836752337235,1.0,21059352.826595314,0.0,1.0,0.0
250.0,4.939987626549247,0.0,23121569.269724112,0.0,1.0,0.0
251.0,4.852207741452694,0.0,25287000.24421629,0.0,1.0,0.0
252.0,4.761509167572948,0.0,27542756.892196972,0.0,1.0,0.0
253.0,4.667951207454758,0.0,29873176.55687344,0.0,1.0,0.0
254.0,4.571642787084053,1.0,32260170.7167747,0.0,1.0,0.0
255.0,4.472743010215758,0.0,34683728.199351974,0.0,1.0,0.0
256.0,4.371459718032263,0.0,37122562.36338881,0.0,1.0,0.0
257.0,4.268045947905577,0.0,39554844.502019286,0.0,1.0,0.0
258.0,4.162794516264891,0.0,41958979.606545,0.0,1.0,0.0
259.0,4.056030951475604,0.0,44314363.390378356,0.0,1.0,0.0
260.0,3.9481052750363483,0.0,46602065.5447299,0.0,1.0,0.0
261.0,3.8393829952085388,0.0,48805402.26452078,0.0,1.0,0.0
262.0,3.7302360175079046,1.0,50910339.72657532,0.0,1.0,0.0
263.0,3.621033846437378,1.0,52905749.18881969,0.0,1.0,0.0
264.0,3.5121355787044872,1.0,54783480.13050966,0.0,1.0,0.0
265.0,3.403883018371194,1.0,56538293.49258078,0.0,1.0,0.0
266.0,3.2965950922616605,0.0,58167667.30293193,0.0,1.0,0.0
267.0,3.1905636758009046,0.0,59671511.41036406,0.0,1.0,0.0
268.0,3.086050788196863,1.0,61051823.50016421,0.0,1.0,0.0
269.0,2.9832870904186626,0.0,62312321.17656074,0.0,1.0,0.0
270.0,2.882471521490886,1.0,63458066.21090371,0.0,1.0,0.0
271.0,2.783771811530358,1.0,64495115.0333408,0.0,1.0,0.0
272.0,2.687325819507565,0.0,65430194.23003854,0.0,1.0,0.0
273.0,2.5932433517082614,1.0,66270424.74583101,0.0,1.0,0.0
274.0,2.501608309488643,1.0,67023092.524853155,0.0,1.0,0.0
275.0,2.412481170689059,1.0,67695450.99648349,0.0,1.0,0.0
276.0,2.3259014289264144,0.0,68294580.19177197,0.0,1.0,0.0
277.0,2.241890107085202,1.0,68827274.69225593,0.0,1.0,0.0
278.0,2.160452047768505,0.0,69299973.19820634,0.0,1.0,0.0
279.0,2.0815783464117024,1.0,69718698.78027554,0.0,1.0,0.0
280.0,2.005248216080693,1.0,70089042.2586883,0.0,1.0,0.0
281.0,1.9314310938540489,1.0,70416147.02997857,0.0,1.0,0.0
282.0,1.8600882229045204,1.0,70704711.57617629,0.0,1.0,0.0
283.0,1.7911742007638625,0.0,70959004.5691817,0.0,1.0,0.0
284.0,1.7246383563210292,1.0,71182885.35632302,0.0,1.0,0.0
285.0,1.6604257288539779,1.0,71379831.72926459,0.0,1.0,0.0
286.0,1.5984783429987275,1.0,71552954.9605782,0.0,1.0,0.0
287.0,0.0,0.0,7170504.132022609,0.0,1.0,0.0
288.0,0.0,1.0,8085267.864674641,0.0,1.0,0.0
289.0,0.0,0.0,9100544.507855797,0.0,1.0,0.0
290.0,0.0,0.0,10223165.196094813,0.0,1.0,0.0
291.0,0.0,0.0,11459350.125907907,0.0,1.0,0.0
292.0,0.0,0.0,12814396.936581073,0.0,1.0,0.0
293.0,0.0,0.0,14292330.181391424,0.0,1.0,0.0
294.0,0.0,0.0,15895537.465128385,0.0,1.0,0.0
295.0,0.0,1.0,17624392.115394726,0.0,1.0,0.0
296.0,0.0,0.0,19476905.24789377,0.0,1.0,0.0
297.0,0.0,0.0,21448419.840096097,0.0,1.0,0.0
298.0,0.0,0.0,23531402.590019256,0.0,1.0,0.0
299.0,0.0,0.0,25715341.37233804,0.0,1.0,0.0
300.0,0.0,0.0,27986793.474022396,0.0,1.0,0.0
301.0,0.0,0.0,30329596.139387053,0.0,1.0,0.0
302.0,0.0,0.0,32725245.63186602,0.0,1.0,0.0
303.0,0.0,1.0,35153432.204722926,0.0,1.0,0.0
304.0,0.0,1.0,37592706.54446971,0.0,1.0,0.0
305.0,0.0,0.0,40021222.98683727,0.0,1.0,0.0
306.0,0.0,0.0,42417520.19085417,0.0,1.0,0.0
307.0,0.0,0.0,44761265.598404646,0.0,1.0,0.0
308.0,0.0,0.0,47033922.65873719,0.0,1.0,0.0
309.0,0.0,0.0,49219291.34351663,0.0,1.0,0.0
310.0,0.0,0.0,51303885.31068922,0.0,1.0,0.0
311.0,0.0,0.0,53277148.73751262,0.0,1.0,0.0
312.0,0.0,1.0,55131501.158544734,0.0,1.0,0.0
313.0,0.0,1.0,56862245.7196306,0.0,1.0,0.0
314.0,0.0,1.0,58467354.10910062,0.0,1.0,0.0
315.0,0.0,0.0,59947165.97759471,0.0,1.0,0.0
316.0,0.0,0.0,61304042.23395527,0.0,1.0,0.0
317.0,0.0,1.0,62541986.360840194,0.0,1.0,0.0
318.0,0.0,1.0,63666278.74860664,0.0,1.0,0.0
319.0,0.0,1.0,64683126.632413805,0.0,1.0,0.0
320.0,0.0,1.0,65599355.38769396,0.0,1.0,0.0
321.0,0.0,1.0,66422135.0936361,0.0,1.0,0.0
322.0,0.0,1.0,67158757.73762015,0.0,1.0,0.0
323.0,0.0,1.0,67816453.62259498,0.0,1.0,0.0
324.0,0.0,1.0,68402254.4302462,0.0,1.0,0.0
325.0,0.0,0.0,68922892.85408336,0.0,1.0,0.0
326.0,0.0,1.0,69384727.78712265,0.0,1.0,0.0
327.0,0.0,1.0,69793705.17536722,0.0,1.0,0.0
328.0,0.0,0.0,70155326.3894742,0.0,1.0,0.0
329.0,0.0,0.0,70474645.93187319,0.0,1.0,0.0
330.0,0.0,0.0,70756281.63673541,0.0,1.0,0.0
331.0,0.0,1.0,71004423.43320754,0.0,1.0,0.0
332.0,0.0,0.0,71222854.46666086,0.0,1.0,0.0
333.0,0.0,1.0,71414974.92015788,0.0,1.0,0.0
334.0,0.0,1.0,71583835.12625425,0.0,1.0,0.0
335.0,0.0,1.0,71732159.56972659,0.0,1.0,0.0
