time,S,RAMB,RCAS,A,B,E
266.0,3439.304075388381,85885569.61189994,4.829626077164597,1.0,0.0,0.0
267.0,3447.2174883076286,87593146.5674293,5.330549851110404,1.0,0.0,0.0
268.0,3454.17997210452,89120255.49796069,5.843951315343389,1.0,0.0,0.0
269.0,3460.2902579106394,90479773.31429833,6.374207345605272,1.0,0.0,0.0
270.0,3465.6405395697993,91685201.19809762,6.924338304378084,1.0,0.0,0.0
271.0,3470.315960409311,92750172.6483989,7.496363230150962,1.0,0.0,0.0
272.0,3474.3944096897685,93688072.64430799,8.091545867120466,1.0,0.0,0.0
273.0,3477.946560890518,94511756.62036805,8.710569999725545,1.0,0.0,0.0
274.0,3481.0360907187996,95233361.62575622,9.353668117758296,1.0,0.0,0.0
275.0,3483.7200225488377,95864178.85744804,10.020719144225769,1.0,0.0,0.0
276.0,3486.0491560194587,96414594.40477236,10.71132429183074,1.0,0.0,0.0
277.0,3488.068541243846,96894068.33225515,11.424868040684476,1.0,0.0,0.0
278.0,3489.817973553776,97311147.27593185,12.160567920735483,1.0,0.0,0.0
279.0,3491.332487869091,97673499.77409816,12.917515862598362,1.0,0.0,0.0
280.0,3492.6428382947024,97987966.59384345,13.694712881076743,1.0,0.0,0.0
281.0,3493.7759532627097,98260620.02784221,14.491098290654552,1.0,0.0,0.0
282.0,3494.7553601986388,98496827.60797009,15.305574309420116,1.0,0.0,0.0
283.0,3495.6015764939843,98701316.90816903,16.13702667995935,1.0,0.0,0.0
284.0,3496.3324656753516,98878239.10543057,16.98434177706576,1.0,0.0,0.0
285.0,3496.9635589516624,99031229.70376667,17.84642065851337,1.0,0.0,0.0
286.0,3497.508343452631,99163465.44190267,18.7221903987465,1.0,0.0,0.0
287.0,349.7978519072263,9927771.683691397,1.961061302663099,1.0,0.0,0.0
288.0,355.26654371378834,11338697.179481998,0.0,1.0,0.0,0.0
289.0,360.72707601065395,12921376.21480052,0.0,1.0,0.0,0.0
290.0,366.1651463993972,14688370.250326442,0.0,1.0,0.0,0.0
291.0,371.56497858130314,16650795.29089308,0.0,1.0,0.0,0.0
292.0,376.90939908660096,18817575.84709522,0.0,1.0,0.0,0.0
293.0,382.1799845329311,21194620.844838735,0.0,1.0,0.0,0.0
294.0,387.35728944856066,23783964.928137183,0.0,1.0,0.0,0.0
295.0,392.4211604459448,26582940.139160033,1.017452888952436,1.0,0.0,0.0
296.0,397.35113707512005,29583451.125132293,0.0,1.0,0.0,0.0
297.0,402.1269314829238,32771462.246180266,0.0,1.0,0.0,0.0
298.0,406.728969761681,36126766.313774705,1.1893644802646737,1.0,0.0,0.0
299.0,411.1389690404251,39623130.3172605,1.715216298417094,1.0,0.0,0.0
300.0,415.3405156372012,43228859.7336713,1.047874819207535,1.0,0.0,0.0
301.0,419.319604695385,46907786.11340758,0.0,1.0,0.0,0.0
302.0,423.0651003477775,50620629.86959657,1.4389829806337129,1.0,0.0,0.0
303.0,426.5690803556309,54326638.04208518,0.0,1.0,0.0,0.0
304.0,429.8270375731775,57985356.36548122,0.0,1.0,0.0,0.0
305.0,432.8379235705258,61558374.507556185,1.485733816602532,1.0,0.0,0.0
306.0,435.6040353316039,65010882.966207735,2.1010766597991455,1.0,0.0,0.0
307.0,438.13076005559645,68312921.51089624,2.5974584036312667,1.0,0.0,0.0
308.0,440.4262046336345,71440231.07262565,3.026319748307781,1.0,0.0,0.0
309.0,442.500743939124,74374668.54677343,3.419919930259894,1.0,0.0,0.0
310.0,444.3665261538641,77104224.40741703,2.7890247200641918,1.0,0.0,0.0
311.0,446.03696981834787,79622687.56328437,2.3252833727936335,1.0,0.0,0.0
312.0,447.526282868751,81929047.8784691,2.988390607075006,1.0,0.0,0.0
313.0,448.8490273309556,84026729.556533,3.6000988011662463,1.0,0.0,0.0
314.0,450.01974420351553,85922743.8845979,4.183114181906617,1.0,0.0,0.0
315.0,451.05264583348685,87626836.07113813,4.753205520640464,1.0,0.0,0.0
316.0,451.96137706872986,89150683.27303663,5.321445915012158,1.0,0.0,0.0
317.0,452.75884138452585,90507181.17374916,5.8956596319665096,1.0,0.0,0.0
318.0,453.45708509717093,91709839.2596595,6.481373625701877,1.0,0.0,0.0
319.0,454.06723107066597,92772290.98844174,6.072455784042663,1.0,0.0,0.0
320.0,454.59945284198807,93707915.0698573,6.747297290324014,1.0,0.0,0.0
321.0,45.506297993833925,9452955.68350198,0.0,1.0,0.0,0.0
322.0,46.221783535764104,10804500.240621328,1.3589362166820316,1.0,0.0,0.0
